master_record_id,vessel_id,ship_type,dwt,built_year,vessel_age,year,route,distance_nm,voyage_days,voyage_hours,loading_condition,cargo_utilization_pct,avg_speed_knots,design_speed_knots,speed_vs_design_pct,engine_load_pct,rpm,shaft_power_kw,sfoc_g_kwh,draft_m,trim_m,displacement_tonnes,admiralty_coefficient,wind_speed_knots,beaufort_number,wave_height_m,current_speed_knots,current_direction,seawater_temp_c,days_since_hull_cleaning,hull_fouling_pct,propeller_fouling_pct,turbocharger_efficiency_pct,fuel_type,fuel_quality_index,hfo_pct,vlsfo_pct,mgo_pct,lng_pct,fuel_consumption_t_day,fuel_total_voyage_t,fuel_per_nm,co2_emitted_tonnes,exhaust_temp_c,jacket_water_temp_c,engine_room_temp_c,nox_tier,nox_g_kwh,nox_kg_voyage,fuel_sulphur_pct,sox_kg_per_tonne_fuel,sox_kg_voyage,scrubber_fitted,optimal_fuel_estimate_t,excess_fuel_pct,efficiency_rating,efficiency_rating_encoded,is_efficient,cii_vessel_name,cii_dwt,cii_gt,cii_flag_state,cii_classification_society,cii_year_reduction_factor_pct,cii_distance_nm,cii_days_at_sea,cii_days_in_port,cii_avg_speed_knots,cii_cargo_utilization_pct,cii_num_voyages,cii_hull_condition_index,cii_scrubber_fitted,cii_hfo_consumed_t,cii_mgo_consumed_t,cii_lng_consumed_t,cii_vlsfo_consumed_t,cii_total_fuel_consumed_t,cii_primary_fuel_type,cii_co2_emitted_tonnes,cii_transport_work_M_dwt_nm,cii_cii_ref,cii_cii_required,cii_cii_attained,cii_cii_ratio,cii_cii_rating,cii_cii_rating_encoded,cii_is_compliant,cii_needs_corrective_action,cii_prev_year_cii_rating,cii_cii_trend,fleet_avg_health_pct,fleet_min_health_pct,fleet_critical_components,fleet_warning_components,fleet_failure_events,fleet_total_downtime_hrs,fleet_total_repair_cost_usd,fleet_avg_degradation,fleet_max_degradation,fleet_components_monitored,wx_avg_wind_knots,wx_max_wind_knots,wx_avg_wave_height_m,wx_max_wave_height_m,wx_avg_beaufort,wx_storm_hours,wx_piracy_zone_hours,wx_avg_current_speed,wx_avg_sst_c,wx_avg_pressure_hpa,wx_avg_visibility_nm,region_avg_piracy_risk,region_max_piracy_risk,region_avg_storm_prob,region_avg_ice_prob,region_restricted_zones,region_avoid_zones,region_composite_risk,composite_risk_score__moderate,composite_risk_score__safest,composite_risk_score__shortest,destination_lat__moderate,destination_lat__safest,destination_lat__shortest,destination_lon__moderate,destination_lon__safest,destination_lon__shortest,destination_port__moderate,destination_port__safest,destination_port__shortest,efficiency_score__moderate,efficiency_score__safest,efficiency_score__shortest,fuel_cost_usd__moderate,fuel_cost_usd__safest,fuel_cost_usd__shortest,fuel_total_t__moderate,fuel_total_t__safest,fuel_total_t__shortest,gc_distance_nm__moderate,gc_distance_nm__safest,gc_distance_nm__shortest,is_recommended__moderate,is_recommended__safest,is_recommended__shortest,origin_lat__moderate,origin_lat__safest,origin_lat__shortest,origin_lon__moderate,origin_lon__safest,origin_lon__shortest,origin_port__moderate,origin_port__safest,origin_port__shortest,origin_region__moderate,origin_region__safest,origin_region__shortest,passes_cape_good_hope__moderate,passes_cape_good_hope__safest,passes_cape_good_hope__shortest,passes_gulf_aden__moderate,passes_gulf_aden__safest,passes_gulf_aden__shortest,passes_malacca__moderate,passes_malacca__safest,passes_malacca__shortest,passes_panama__moderate,passes_panama__safest,passes_panama__shortest,passes_suez__moderate,passes_suez__safest,passes_suez__shortest,piracy_risk_score__moderate,piracy_risk_score__safest,piracy_risk_score__shortest,route_distance_nm__moderate,route_distance_nm__safest,route_distance_nm__shortest,storm_risk_score__moderate,storm_risk_score__safest,storm_risk_score__shortest,voyage_days__moderate,voyage_days__safest,voyage_days__shortest
MASTER-000011,IMO9000001,Bulk Carrier,177249,2002,21,2021,Middle East-Asia,9025,28.06,673.4,Laden,0.774,13.4,15.5,86.5,71.9,101,14114.6,185.9,9.73,1.63,230424.0,640.71,23.4,6,1.2,2.39,Beam,28.0,995,57.7,48.1,72.3,VLSFO,0.824,0.0,1.0,0.0,0.0,62.97,1767.04,0.1958,5567.94,417.2,74.7,47.6,Tier1,12.51,118911.76,0.49,9.8,17316.99,1,1247.58,41.6,E,4,0,MV BUL-0002,177249,109889,Bahamas,Lloyd's Register,2,51620,235,130,14.08,0.751,7,0.988,1,0.0,2439.0,0.0,8959.3,11398.3,VLSFO,36050.2,9149.59,2.58,2.5284,3.9401,1.5583,E,4,0,1,C,1.219,33.6333,2.0,1.0,3.0,3.0,261.1,113122.0,0.6635,0.9803,6.0,9.7405,19.4,3.2314,10.6,3.4324,0,12,0.417,21.5973,1008.6216,14.9297,0.2447,0.572,0.35,0.1487,2,2,0.2766,0.095,0.144,0.168,9.36,9.36,9.36,-79.9,-79.9,-79.9,Colon,Colon,Colon,0.673,0.672,0.667,993915.0,967211.0,976403.0,1431.2,1638.4,1491.1,7307,7307,7307,0,0,1,35.444,35.444,35.444,139.638,139.638,139.638,Yokohama,Yokohama,Yokohama,Asia Pacific,Asia Pacific,Asia Pacific,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.131,0.071,0.177,11609,12503,10725,0.115,0.285,0.248,34.31,38.88,34.91
MASTER-000010,IMO9000001,Bulk Carrier,177249,2002,21,2022,Transpacific,8844,33.81,811.4,Partial,0.609,10.9,15.5,70.3,35.2,82,4105.5,192.3,15.86,1.34,230424.0,1185.58,11.1,4,0.18,0.99,Favourable,28.2,565,26.1,29.4,72.8,HFO,0.946,1.0,0.0,0.0,0.0,18.95,640.62,0.0724,1994.89,361.6,73.4,44.1,Tier1,13.92,46372.63,2.7,54.0,34593.48,1,437.24,46.5,E,4,0,MV BUL-0002,177249,109889,Bahamas,Lloyd's Register,3,67884,241,124,13.49,0.763,8,0.988,1,0.0,8601.4,0.0,1764.1,10365.5,MGO,33134.8,12032.37,2.58,2.5026,2.7538,1.1004,C,2,1,0,E,-1.1863,9.1714,0.0,5.0,1.0,5.0,456.1,337297.0,0.9083,1.0,7.0,14.8347,31.9,6.2131,15.0,4.3061,2,0,0.4302,10.7571,1006.0939,13.3347,0.2463,0.566,0.394,0.1404,2,2,0.2766,0.186,0.123,0.202,51.959,51.959,51.959,1.351,1.351,1.351,Felixstowe,Felixstowe,Felixstowe,0.654,0.681,0.696,535865.0,705768.0,606175.0,897.6,1184.2,926.2,4764,4764,4764,1,0,0,33.754,33.754,33.754,-118.216,-118.216,-118.216,Long Beach,Long Beach,Long Beach,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0.022,0.068,6759,7576,6401,0.29,0.259,0.389,22.0,27.45,20.84
MASTER-000015,IMO9000001,Bulk Carrier,177249,2002,21,2022,West Africa,14050,40.65,975.6,Laden,0.674,14.4,15.5,92.9,78.0,107,18040.2,190.5,16.85,-0.68,230424.0,622.11,12.0,4,2.15,0.02,Beam,21.5,1351,93.1,57.3,70.4,MGO,0.854,0.0,0.0,1.0,0.0,82.48,3352.8,0.2386,10749.08,421.1,78.8,47.1,Tier1,14.02,246752.27,0.1,2.0,6705.6,1,2310.0,45.1,E,4,0,MV BUL-0002,177249,109889,Bahamas,Lloyd's Register,3,67884,241,124,13.49,0.763,8,0.988,1,0.0,8601.4,0.0,1764.1,10365.5,MGO,33134.8,12032.37,2.58,2.5026,2.7538,1.1004,C,2,1,0,E,-1.1863,9.1714,0.0,5.0,1.0,5.0,456.1,337297.0,0.9083,1.0,7.0,21.6692,32.0,11.3428,15.0,5.5385,8,0,0.3783,7.4338,1005.2062,11.7738,0.2463,0.566,0.394,0.1404,2,2,0.2766,0.186,0.123,0.202,51.959,51.959,51.959,1.351,1.351,1.351,Felixstowe,Felixstowe,Felixstowe,0.654,0.681,0.696,535865.0,705768.0,606175.0,897.6,1184.2,926.2,4764,4764,4764,1,0,0,33.754,33.754,33.754,-118.216,-118.216,-118.216,Long Beach,Long Beach,Long Beach,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0.022,0.068,6759,7576,6401,0.29,0.259,0.389,22.0,27.45,20.84
MASTER-000012,IMO9000001,Bulk Carrier,177249,2002,21,2023,Transatlantic,6332,17.71,425.0,Laden,0.712,14.9,15.5,96.1,87.8,112,8718.5,188.0,9.49,1.28,230424.0,1426.05,10.1,4,1.28,1.14,Beam,19.4,1072,64.3,45.2,71.2,HFO,0.938,1.0,0.0,0.0,0.0,39.34,696.67,0.11,2169.43,449.9,79.1,47.1,Tier1,12.75,47247.82,2.7,54.0,37620.18,1,486.37,43.2,E,4,0,MV BUL-0002,177249,109889,Bahamas,Lloyd's Register,5,98786,305,60,14.33,0.754,10,0.988,1,13354.6,824.4,0.0,1558.9,15737.9,HFO,49141.3,17509.72,2.58,2.451,2.8065,1.145,D,3,0,0,C,0.0527,0.0,0.0,2.0,0.0,2.0,181.9,161728.0,1.0,1.0,2.0,21.7723,31.9,11.4838,15.0,5.6462,7,0,0.4695,5.6246,1006.4031,11.5615,0.2487,0.565,0.3743,0.1529,2,2,0.2766,0.156,0.241,0.236,22.302,22.302,22.302,114.177,114.177,114.177,Hong Kong,Hong Kong,Hong Kong,0.742,0.778,0.699,1415435.0,1614319.0,1012671.0,1999.9,2333.9,1636.2,9728,9728,9728,0,0,1,-23.955,-23.955,-23.955,-46.335,-46.335,-46.335,Santos,Santos,Santos,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.137,0.102,0.18,14298,15453,12412,0.246,0.457,0.409,44.46,54.57,34.94
MASTER-000013,IMO9000001,Bulk Carrier,177249,2002,21,2023,Intra-Asia,16362,44.27,1062.5,Laden,0.641,15.4,15.5,99.4,99.7,114,17976.0,184.7,10.38,0.08,230424.0,763.64,6.6,3,1.56,1.66,Favourable,22.0,551,30.9,21.4,74.3,HFO,0.911,1.0,0.0,0.0,0.0,79.68,3527.61,0.2156,10984.98,435.4,81.1,51.0,Tier1,11.32,216202.27,2.7,54.0,190490.94,1,2506.76,40.7,E,4,0,MV BUL-0002,177249,109889,Bahamas,Lloyd's Register,5,98786,305,60,14.33,0.754,10,0.988,1,13354.6,824.4,0.0,1558.9,15737.9,HFO,49141.3,17509.72,2.58,2.451,2.8065,1.145,D,3,0,0,C,0.0527,0.0,0.0,2.0,0.0,2.0,181.9,161728.0,1.0,1.0,2.0,9.6649,19.4,3.1132,10.25,3.3514,0,12,0.463,21.8108,1007.3622,15.1324,0.2487,0.565,0.3743,0.1529,2,2,0.2766,0.156,0.241,0.236,22.302,22.302,22.302,114.177,114.177,114.177,Hong Kong,Hong Kong,Hong Kong,0.742,0.778,0.699,1415435.0,1614319.0,1012671.0,1999.9,2333.9,1636.2,9728,9728,9728,0,0,1,-23.955,-23.955,-23.955,-46.335,-46.335,-46.335,Santos,Santos,Santos,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.137,0.102,0.18,14298,15453,12412,0.246,0.457,0.409,44.46,54.57,34.94
MASTER-000016,IMO9000001,Bulk Carrier,177249,2002,21,2023,Coastal,5384,15.26,366.2,Laden,0.819,14.7,15.5,94.8,78.6,113,16028.4,183.4,9.86,-0.84,230424.0,744.87,7.6,3,1.4,1.03,Against,28.2,72,-0.4,-0.2,72.2,VLSFO,0.924,0.0,1.0,0.0,0.0,70.55,1076.6,0.2,3392.37,425.3,78.8,49.1,Tier1,12.7,74552.06,0.49,9.8,10550.68,1,770.47,39.7,D,3,0,MV BUL-0002,177249,109889,Bahamas,Lloyd's Register,5,98786,305,60,14.33,0.754,10,0.988,1,13354.6,824.4,0.0,1558.9,15737.9,HFO,49141.3,17509.72,2.58,2.451,2.8065,1.145,D,3,0,0,C,0.0527,0.0,0.0,2.0,0.0,2.0,181.9,161728.0,1.0,1.0,2.0,9.6649,19.4,3.1132,10.25,3.3514,0,12,0.463,21.8108,1007.3622,15.1324,0.2487,0.565,0.3743,0.1529,2,2,0.2766,0.156,0.241,0.236,22.302,22.302,22.302,114.177,114.177,114.177,Hong Kong,Hong Kong,Hong Kong,0.742,0.778,0.699,1415435.0,1614319.0,1012671.0,1999.9,2333.9,1636.2,9728,9728,9728,0,0,1,-23.955,-23.955,-23.955,-46.335,-46.335,-46.335,Santos,Santos,Santos,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.137,0.102,0.18,14298,15453,12412,0.246,0.457,0.409,44.46,54.57,34.94
MASTER-000017,IMO9000002,General Cargo,13733,2015,8,2020,Asia-Europe,7525,29.86,716.6,Laden,0.948,10.5,14.0,75.0,42.0,81,3848.8,195.3,14.53,-0.94,17853.0,205.45,11.3,4,2.39,1.17,Beam,19.7,247,6.6,6.4,78.7,VLSFO,0.873,0.0,1.0,0.0,0.0,18.04,538.68,0.0716,1697.38,336.1,72.8,47.9,Tier2,13.67,37704.65,0.49,9.8,5279.06,0,382.7,40.8,E,4,0,MV GEN-0003,13733,9793,Norway,DNV,1,73395,232,133,12.02,0.809,7,0.603,0,0.0,553.6,0.0,2142.7,2696.3,VLSFO,8526.5,1007.93,16.8785,16.7097,8.4594,0.5063,A,0,1,0,N/A,0.0,14.4333,0.0,4.0,1.0,5.0,297.3,376193.0,0.8557,1.0,6.0,13.515,31.2,5.6501,15.0,4.1062,2,21,0.4382,19.5398,1005.9513,13.7018,0.0622,0.188,0.5515,0.1905,1,1,0.2772,0.132,0.167,0.198,40.713,40.713,40.713,-74.007,-74.007,-74.007,New York,New York,New York,0.663,0.737,0.673,451285.0,631061.0,460500.0,732.2,923.4,682.3,5858,5858,5858,1,0,0,35.689,35.689,35.689,139.692,139.692,139.692,Tokyo,Tokyo,Tokyo,Asia Pacific,Asia Pacific,Asia Pacific,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.19,0.05,0.282,12149,12688,10597,0.147,0.329,0.211,41.49,49.87,38.73
MASTER-000019,IMO9000002,General Cargo,13733,2015,8,2021,Middle East-Asia,5363,23.52,564.5,Partial,0.638,9.5,14.0,67.9,36.3,72,1155.4,191.2,12.24,0.59,17853.0,506.89,4.4,2,3.09,0.02,Against,26.2,546,26.7,22.7,78.6,MGO,0.936,0.0,0.0,1.0,0.0,5.3,124.7,0.0232,399.79,338.1,70.7,44.6,Tier2,13.55,8837.31,0.1,2.0,249.4,0,90.49,37.8,D,3,0,MV GEN-0003,13733,9793,Norway,DNV,2,28710,281,84,10.26,0.837,9,0.603,0,0.0,1510.9,0.0,3375.5,4886.4,VLSFO,15480.1,394.27,16.8785,16.5409,39.2624,2.3737,E,4,0,1,A,30.803,7.25,0.0,4.0,2.0,4.0,281.3,93175.0,0.9273,1.0,6.0,9.7405,19.4,3.2314,10.6,3.4324,0,12,0.417,21.5973,1008.6216,14.9297,0.0652,0.173,0.5512,0.1948,1,1,0.2772,0.137,0.234,0.184,23.129,23.129,23.129,113.264,113.264,113.264,Guangzhou,Guangzhou,Guangzhou,0.71,0.723,0.68,619742.0,603650.0,503682.0,931.6,937.9,778.0,7228,7228,7228,0,0,1,29.76,29.76,29.76,-95.37,-95.37,-95.37,Houston,Houston,Houston,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.123,0.153,0.145,14236,14713,12465,0.212,0.387,0.32,48.62,53.31,40.58
MASTER-000023,IMO9000002,General Cargo,13733,2015,8,2021,West Africa,8949,29.59,710.2,Ballast,0.714,12.6,14.0,90.0,71.4,94,2377.6,193.2,9.88,0.44,17853.0,574.71,17.5,5,1.22,1.05,Against,12.1,1060,58.2,32.0,76.8,MGO,0.912,0.0,0.0,1.0,0.0,11.02,326.21,0.0365,1045.83,391.7,74.1,48.5,Tier2,11.99,20244.83,0.1,2.0,652.42,0,234.28,39.2,D,3,0,MV GEN-0003,13733,9793,Norway,DNV,2,28710,281,84,10.26,0.837,9,0.603,0,0.0,1510.9,0.0,3375.5,4886.4,VLSFO,15480.1,394.27,16.8785,16.5409,39.2624,2.3737,E,4,0,1,A,30.803,7.25,0.0,4.0,2.0,4.0,281.3,93175.0,0.9273,1.0,6.0,22.5154,32.0,11.9765,15.0,5.6615,7,0,0.4137,7.5338,1004.78,11.5738,0.0652,0.173,0.5512,0.1948,1,1,0.2772,0.137,0.234,0.184,23.129,23.129,23.129,113.264,113.264,113.264,Guangzhou,Guangzhou,Guangzhou,0.71,0.723,0.68,619742.0,603650.0,503682.0,931.6,937.9,778.0,7228,7228,7228,0,0,1,29.76,29.76,29.76,-95.37,-95.37,-95.37,Houston,Houston,Houston,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.123,0.153,0.145,14236,14713,12465,0.212,0.387,0.32,48.62,53.31,40.58
MASTER-000018,IMO9000002,General Cargo,13733,2015,8,2022,Transpacific,5877,18.01,432.2,Ballast,0.905,13.6,14.0,97.1,93.2,105,3203.7,192.5,14.91,-0.14,17853.0,536.34,14.1,4,2.07,1.8,Favourable,10.3,1023,62.5,48.8,78.3,VLSFO,0.982,0.0,1.0,0.0,0.0,14.8,266.57,0.0454,839.96,411.1,77.9,48.9,Tier2,11.15,15440.16,0.49,9.8,2612.39,0,192.14,38.7,D,3,0,MV GEN-0003,13733,9793,Norway,DNV,3,68547,293,72,13.37,0.885,9,0.603,0,0.0,1903.2,0.0,497.2,2400.4,MGO,7668.3,941.36,16.8785,16.3721,8.1461,0.4976,A,0,1,0,E,-31.1163,22.1167,0.0,4.0,0.0,4.0,294.9,142522.0,0.7786,1.0,6.0,14.8347,31.9,6.2131,15.0,4.3061,2,0,0.4302,10.7571,1006.0939,13.3347,0.1438,0.332,0.5508,0.1925,1,1,0.299,0.12,0.215,0.151,22.627,22.627,22.627,120.301,120.301,120.301,Kaohsiung,Kaohsiung,Kaohsiung,0.62,0.727,0.671,462479.0,648093.0,497488.0,782.4,992.1,838.3,5327,5327,5327,1,0,0,49.283,49.283,49.283,-123.12,-123.12,-123.12,Vancouver,Vancouver,Vancouver,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.099,0.11,0.073,13662,14905,13525,0.195,0.405,0.307,46.28,55.95,42.69
MASTER-000020,IMO9000002,General Cargo,13733,2015,8,2022,Transatlantic,5372,16.83,403.9,Ballast,0.8,13.3,14.0,95.0,86.9,102,6987.0,191.7,12.79,1.1,17853.0,230.01,20.5,5,2.18,2.3,Beam,16.2,1198,76.9,62.1,78.6,VLSFO,0.988,0.0,1.0,0.0,0.0,32.15,541.01,0.1007,1704.72,414.6,76.0,50.1,Tier2,9.73,27459.9,0.49,9.8,5301.9,0,391.58,38.2,D,3,0,MV GEN-0003,13733,9793,Norway,DNV,3,68547,293,72,13.37,0.885,9,0.603,0,0.0,1903.2,0.0,497.2,2400.4,MGO,7668.3,941.36,16.8785,16.3721,8.1461,0.4976,A,0,1,0,E,-31.1163,22.1167,0.0,4.0,0.0,4.0,294.9,142522.0,0.7786,1.0,6.0,21.6692,32.0,11.3428,15.0,5.5385,8,0,0.3783,7.4338,1005.2062,11.7738,0.1438,0.332,0.5508,0.1925,1,1,0.299,0.12,0.215,0.151,22.627,22.627,22.627,120.301,120.301,120.301,Kaohsiung,Kaohsiung,Kaohsiung,0.62,0.727,0.671,462479.0,648093.0,497488.0,782.4,992.1,838.3,5327,5327,5327,1,0,0,49.283,49.283,49.283,-123.12,-123.12,-123.12,Vancouver,Vancouver,Vancouver,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.099,0.11,0.073,13662,14905,13525,0.195,0.405,0.307,46.28,55.95,42.69
MASTER-000021,IMO9000002,General Cargo,13733,2015,8,2022,Intra-Asia,16758,68.46,1643.0,Laden,0.887,10.2,14.0,72.9,40.2,78,1851.1,192.7,12.85,0.94,17853.0,391.6,15.2,4,1.3,1.04,Against,25.7,688,41.3,27.9,76.9,HFO,0.896,1.0,0.0,0.0,0.0,8.56,586.08,0.035,1825.05,337.1,66.9,44.6,Tier2,12.78,38869.49,2.7,54.0,31648.32,0,422.0,38.9,D,3,0,MV GEN-0003,13733,9793,Norway,DNV,3,68547,293,72,13.37,0.885,9,0.603,0,0.0,1903.2,0.0,497.2,2400.4,MGO,7668.3,941.36,16.8785,16.3721,8.1461,0.4976,A,0,1,0,E,-31.1163,22.1167,0.0,4.0,0.0,4.0,294.9,142522.0,0.7786,1.0,6.0,9.9703,18.6,3.2857,10.2,3.3784,0,12,0.3943,24.9784,1006.9649,14.9027,0.1438,0.332,0.5508,0.1925,1,1,0.299,0.12,0.215,0.151,22.627,22.627,22.627,120.301,120.301,120.301,Kaohsiung,Kaohsiung,Kaohsiung,0.62,0.727,0.671,462479.0,648093.0,497488.0,782.4,992.1,838.3,5327,5327,5327,1,0,0,49.283,49.283,49.283,-123.12,-123.12,-123.12,Vancouver,Vancouver,Vancouver,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.099,0.11,0.073,13662,14905,13525,0.195,0.405,0.307,46.28,55.95,42.69
MASTER-000024,IMO9000002,General Cargo,13733,2015,8,2022,Coastal,16169,57.58,1381.9,Ballast,0.872,11.7,14.0,83.6,63.2,89,3297.1,191.1,10.69,0.8,17853.0,331.82,18.2,5,1.94,1.49,Beam,26.9,134,-2.0,6.9,83.3,MGO,0.962,0.0,0.0,1.0,0.0,15.12,870.71,0.0538,2791.5,369.4,73.6,50.3,Tier2,10.08,45927.79,0.1,2.0,1741.42,0,632.19,37.7,D,3,0,MV GEN-0003,13733,9793,Norway,DNV,3,68547,293,72,13.37,0.885,9,0.603,0,0.0,1903.2,0.0,497.2,2400.4,MGO,7668.3,941.36,16.8785,16.3721,8.1461,0.4976,A,0,1,0,E,-31.1163,22.1167,0.0,4.0,0.0,4.0,294.9,142522.0,0.7786,1.0,6.0,9.9703,18.6,3.2857,10.2,3.3784,0,12,0.3943,24.9784,1006.9649,14.9027,0.1438,0.332,0.5508,0.1925,1,1,0.299,0.12,0.215,0.151,22.627,22.627,22.627,120.301,120.301,120.301,Kaohsiung,Kaohsiung,Kaohsiung,0.62,0.727,0.671,462479.0,648093.0,497488.0,782.4,992.1,838.3,5327,5327,5327,1,0,0,49.283,49.283,49.283,-123.12,-123.12,-123.12,Vancouver,Vancouver,Vancouver,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.099,0.11,0.073,13662,14905,13525,0.195,0.405,0.307,46.28,55.95,42.69
MASTER-000022,IMO9000002,General Cargo,13733,2015,8,2023,Americas,9167,32.1,770.4,Partial,0.672,11.9,14.0,85.0,58.2,89,2858.7,188.6,9.96,-0.72,17853.0,402.67,11.6,4,0.57,0.63,Against,12.1,711,40.8,26.1,80.9,HFO,0.906,1.0,0.0,0.0,0.0,12.94,415.36,0.0453,1293.43,372.1,71.1,51.3,Tier2,11.31,24908.49,2.7,54.0,22429.44,0,305.58,35.9,D,3,0,MV GEN-0003,13733,9793,Norway,DNV,5,46248,227,138,13.64,0.789,7,0.603,0,0.0,2752.5,0.0,413.4,3165.9,MGO,10127.1,635.12,16.8785,16.0346,15.9451,0.9944,C,2,1,0,A,7.799,28.8833,0.0,2.0,2.0,3.0,136.9,188874.0,0.711,1.0,6.0,21.7723,31.9,11.4838,15.0,5.6462,7,0,0.4695,5.6246,1006.4031,11.5615,0.1202,0.308,0.543,0.1845,1,1,0.299,0.165,0.185,0.172,35.18,35.18,35.18,129.075,129.075,129.075,Busan,Busan,Busan,0.71,0.728,0.664,640223.0,664340.0,479915.0,938.8,1013.3,814.7,6169,6169,6169,0,0,1,29.76,29.76,29.76,-95.37,-95.37,-95.37,Houston,Houston,Houston,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.197,0.029,0.172,13776,15670,12521,0.218,0.376,0.262,50.35,58.3,40.13
MASTER-000028,IMO9000003,Bulk Carrier,119211,2004,19,2020,Transatlantic,17162,55.43,1330.3,Ballast,0.807,12.9,15.5,83.2,55.0,97,5715.6,188.5,9.22,1.03,154974.0,1083.63,12.6,4,0.09,0.14,Beam,29.8,1143,75.1,53.7,75.0,HFO,0.829,1.0,0.0,0.0,0.0,25.86,1433.27,0.0835,4463.2,379.1,73.1,44.8,Tier1,14.48,110099.79,2.7,54.0,77396.58,0,997.97,43.6,E,4,0,MV BUL-0004,119211,66338,Greece,DNV,1,71839,257,108,13.45,0.91,8,0.693,0,0.0,2403.0,0.0,12298.3,14701.3,VLSFO,46456.0,8564.0,3.3019,3.2689,5.4246,1.6595,E,4,0,1,N/A,0.0,8.5875,0.0,6.0,1.0,7.0,463.0,530798.0,0.9141,1.0,8.0,22.0492,32.0,11.2892,15.0,5.5846,10,0,0.4782,4.7415,1005.0277,11.4523,0.2367,0.55,0.3641,0.1449,2,2,0.2766,0.133,0.085,0.202,53.55,53.55,53.55,9.993,9.993,9.993,Hamburg,Hamburg,Hamburg,0.694,0.672,0.704,670224.0,622088.0,537286.0,957.7,929.6,795.6,5883,5883,5883,0,1,0,-12.05,-12.05,-12.05,-77.147,-77.147,-77.147,Callao,Callao,Callao,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.0,0.065,6989,7560,6307,0.261,0.225,0.395,23.11,23.68,17.76
MASTER-000026,IMO9000003,Bulk Carrier,119211,2004,19,2022,Transpacific,7118,20.74,497.8,Ballast,0.883,14.3,15.5,92.3,74.6,108,12793.9,186.4,12.75,2.72,154974.0,659.44,4.7,2,2.92,0.48,Beam,25.2,1495,100.0,67.1,69.8,HFO,0.841,1.0,0.0,0.0,0.0,57.23,1187.05,0.1668,3696.47,434.3,79.7,50.0,Tier1,12.33,78521.04,2.7,54.0,64100.7,0,835.84,42.0,E,4,0,MV BUL-0004,119211,66338,Greece,DNV,3,93012,277,88,14.99,0.846,9,0.693,0,9972.6,541.5,0.0,2375.6,12889.7,HFO,40276.2,11088.05,3.3019,3.2028,3.6324,1.1341,D,3,0,0,C,0.6818,6.8667,0.0,5.0,0.0,5.0,510.0,322344.0,0.9314,1.0,6.0,14.8347,31.9,6.2131,15.0,4.3061,2,0,0.4302,10.7571,1006.0939,13.3347,0.2463,0.566,0.394,0.1404,2,2,0.2766,0.186,0.123,0.202,51.959,51.959,51.959,1.351,1.351,1.351,Felixstowe,Felixstowe,Felixstowe,0.654,0.681,0.696,535865.0,705768.0,606175.0,897.6,1184.2,926.2,4764,4764,4764,1,0,0,33.754,33.754,33.754,-118.216,-118.216,-118.216,Long Beach,Long Beach,Long Beach,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0.022,0.068,6759,7576,6401,0.29,0.259,0.389,22.0,27.45,20.84
